id,age,gender,size,breed,image_path
35886927,Baby,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\35886927.jpg
35610972,Baby,Male,Large,Applehead Siamese,data\images\Applehead Siamese\35610972.jpg
35490549,Senior,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\35490549.jpg
35490533,Senior,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\35490533.jpg
35164992,Senior,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\35164992.jpg
35119009,Young,Female,Small,Applehead Siamese,data\images\Applehead Siamese\35119009.jpg
35018659,Young,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\35018659.jpg
35007392,Baby,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\35007392.jpg
32870492,Baby,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\32870492.jpg
32869258,Young,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\32869258.jpg
32774226,Young,Male,Small,Applehead Siamese,data\images\Applehead Siamese\32774226.jpg
32632446,Adult,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\32632446.jpg
30976736,Young,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\30976736.jpg
30932303,Young,Male,Large,Applehead Siamese,data\images\Applehead Siamese\30932303.jpg
30804173,Adult,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\30804173.jpg
30325897,Adult,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\30325897.jpg
30218493,Adult,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\30218493.jpg
30093622,Adult,Female,Small,Applehead Siamese,data\images\Applehead Siamese\30093622.jpg
29983912,Baby,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\29983912.jpg
29618676,Adult,Male,Large,Applehead Siamese,data\images\Applehead Siamese\29618676.jpg
29089256,Adult,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\29089256.jpg
29022789,Adult,Male,Large,Applehead Siamese,data\images\Applehead Siamese\29022789.jpg
29022755,Adult,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\29022755.jpg
29016716,Senior,Female,Small,Applehead Siamese,data\images\Applehead Siamese\29016716.jpg
29003651,Young,Female,Small,Applehead Siamese,data\images\Applehead Siamese\29003651.jpg
28767249,Adult,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\28767249.jpg
28411136,Young,Female,Large,Applehead Siamese,data\images\Applehead Siamese\28411136.jpg
28409611,Young,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\28409611.jpg
28270656,Young,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\28270656.jpg
27606882,Senior,Female,Extra Large,Applehead Siamese,data\images\Applehead Siamese\27606882.jpg
27465020,Senior,Male,Large,Applehead Siamese,data\images\Applehead Siamese\27465020.jpg
27293319,Baby,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\27293319.jpg
26746712,Adult,Male,Extra Large,Applehead Siamese,data\images\Applehead Siamese\26746712.jpg
26416357,Adult,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\26416357.jpg
26409350,Senior,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\26409350.jpg
26231780,Adult,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\26231780.jpg
26071318,Young,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\26071318.jpg
25729333,Adult,Male,Extra Large,Applehead Siamese,data\images\Applehead Siamese\25729333.jpg
25725992,Adult,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\25725992.jpg
25683756,Young,Female,Small,Applehead Siamese,data\images\Applehead Siamese\25683756.jpg
25495270,Young,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\25495270.jpg
25125974,Adult,Female,Medium,Applehead Siamese,data\images\Applehead Siamese\25125974.jpg
25016301,Adult,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\25016301.jpg
24782751,Adult,Male,Large,Applehead Siamese,data\images\Applehead Siamese\24782751.jpg
24609648,Young,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\24609648.jpg
24469262,Young,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\24469262.jpg
24024282,Young,Female,Small,Applehead Siamese,data\images\Applehead Siamese\24024282.jpg
23833945,Adult,Male,Medium,Applehead Siamese,data\images\Applehead Siamese\23833945.jpg
23682716,Young,Male,Large,Applehead Siamese,data\images\Applehead Siamese\23682716.jpg
46713570,Adult,Male,Large,Balinese,data\images\Balinese\46713570.jpg
46611606,Young,Female,Medium,Balinese,data\images\Balinese\46611606.jpg
46611363,Baby,Female,Small,Balinese,data\images\Balinese\46611363.jpg
46518706,Adult,Female,Large,Balinese,data\images\Balinese\46518706.jpg
46233980,Adult,Male,Medium,Balinese,data\images\Balinese\46233980.jpg
45973529,Adult,Male,Small,Balinese,data\images\Balinese\45973529.jpg
45941532,Young,Male,Medium,Balinese,data\images\Balinese\45941532.jpg
45644750,Young,Male,Medium,Balinese,data\images\Balinese\45644750.jpg
45482386,Baby,Female,Medium,Balinese,data\images\Balinese\45482386.jpg
45205139,Adult,Male,Medium,Balinese,data\images\Balinese\45205139.jpg
45193339,Baby,Female,Small,Balinese,data\images\Balinese\45193339.jpg
45004927,Young,Female,Medium,Balinese,data\images\Balinese\45004927.jpg
44846778,Adult,Male,Medium,Balinese,data\images\Balinese\44846778.jpg
44846747,Baby,Female,Medium,Balinese,data\images\Balinese\44846747.jpg
44718373,Baby,Female,Medium,Balinese,data\images\Balinese\44718373.jpg
44606273,Adult,Female,Medium,Balinese,data\images\Balinese\44606273.jpg
44568564,Adult,Male,Medium,Balinese,data\images\Balinese\44568564.jpg
43855421,Young,Female,Medium,Balinese,data\images\Balinese\43855421.jpg
43827117,Baby,Female,Medium,Balinese,data\images\Balinese\43827117.jpg
43693393,Young,Male,Medium,Balinese,data\images\Balinese\43693393.jpg
43671662,Adult,Male,Medium,Balinese,data\images\Balinese\43671662.jpg
43545729,Adult,Male,Extra Large,Balinese,data\images\Balinese\43545729.jpg
43318188,Young,Female,Medium,Balinese,data\images\Balinese\43318188.jpg
43064974,Young,Female,Medium,Balinese,data\images\Balinese\43064974.jpg
43010841,Adult,Male,Medium,Balinese,data\images\Balinese\43010841.jpg
42607137,Adult,Male,Large,Balinese,data\images\Balinese\42607137.jpg
42496862,Young,Female,Small,Balinese,data\images\Balinese\42496862.jpg
42475691,Adult,Male,Large,Balinese,data\images\Balinese\42475691.jpg
42438238,Adult,Female,Medium,Balinese,data\images\Balinese\42438238.jpg
42428016,Adult,Male,Small,Balinese,data\images\Balinese\42428016.jpg
42260389,Senior,Female,Medium,Balinese,data\images\Balinese\42260389.jpg
41686611,Baby,Female,Medium,Balinese,data\images\Balinese\41686611.jpg
41430491,Adult,Female,Medium,Balinese,data\images\Balinese\41430491.jpg
41412219,Adult,Female,Medium,Balinese,data\images\Balinese\41412219.jpg
41380711,Young,Male,Large,Balinese,data\images\Balinese\41380711.jpg
41380683,Young,Male,Large,Balinese,data\images\Balinese\41380683.jpg
41206865,Young,Female,Medium,Balinese,data\images\Balinese\41206865.jpg
41088516,Baby,Male,Medium,Balinese,data\images\Balinese\41088516.jpg
40982230,Adult,Female,Small,Balinese,data\images\Balinese\40982230.jpg
40941931,Adult,Male,Small,Balinese,data\images\Balinese\40941931.jpg
40875323,Young,Male,Extra Large,Balinese,data\images\Balinese\40875323.jpg
40875321,Young,Female,Extra Large,Balinese,data\images\Balinese\40875321.jpg
40783101,Adult,Male,Medium,Balinese,data\images\Balinese\40783101.jpg
39934731,Young,Male,Large,Balinese,data\images\Balinese\39934731.jpg
39893863,Adult,Male,Large,Balinese,data\images\Balinese\39893863.jpg
39851493,Baby,Male,Medium,Balinese,data\images\Balinese\39851493.jpg
39533500,Adult,Male,Medium,Balinese,data\images\Balinese\39533500.jpg
39332828,Adult,Male,Large,Balinese,data\images\Balinese\39332828.jpg
39066842,Young,Female,Medium,Balinese,data\images\Balinese\39066842.jpg
38803063,Young,Male,Medium,Balinese,data\images\Balinese\38803063.jpg
38745704,Senior,Female,Large,Balinese,data\images\Balinese\38745704.jpg
38144411,Young,Male,Small,Balinese,data\images\Balinese\38144411.jpg
38134479,Baby,Male,Large,Balinese,data\images\Balinese\38134479.jpg
38121226,Baby,Female,Medium,Balinese,data\images\Balinese\38121226.jpg
38019559,Young,Male,Medium,Balinese,data\images\Balinese\38019559.jpg
37970252,Adult,Female,Large,Balinese,data\images\Balinese\37970252.jpg
37652442,Adult,Female,Medium,Balinese,data\images\Balinese\37652442.jpg
37652421,Adult,Female,Medium,Balinese,data\images\Balinese\37652421.jpg
37652398,Adult,Male,Medium,Balinese,data\images\Balinese\37652398.jpg
37574783,Adult,Male,Medium,Balinese,data\images\Balinese\37574783.jpg
37412812,Adult,Male,Medium,Balinese,data\images\Balinese\37412812.jpg
37345790,Young,Female,Medium,Balinese,data\images\Balinese\37345790.jpg
37167654,Baby,Male,Medium,Balinese,data\images\Balinese\37167654.jpg
37126902,Adult,Male,Medium,Balinese,data\images\Balinese\37126902.jpg
36832161,Adult,Female,Medium,Balinese,data\images\Balinese\36832161.jpg
36823252,Baby,Female,Medium,Balinese,data\images\Balinese\36823252.jpg
36823225,Baby,Male,Medium,Balinese,data\images\Balinese\36823225.jpg
36682441,Adult,Male,Medium,Balinese,data\images\Balinese\36682441.jpg
36587498,Senior,Male,Large,Balinese,data\images\Balinese\36587498.jpg
36019551,Young,Female,Medium,Balinese,data\images\Balinese\36019551.jpg
35827352,Adult,Male,Medium,Balinese,data\images\Balinese\35827352.jpg
35608311,Adult,Female,Medium,Balinese,data\images\Balinese\35608311.jpg
35551923,Baby,Female,Medium,Balinese,data\images\Balinese\35551923.jpg
35479099,Young,Female,Medium,Balinese,data\images\Balinese\35479099.jpg
35437138,Baby,Male,Medium,Balinese,data\images\Balinese\35437138.jpg
35436967,Baby,Male,Medium,Balinese,data\images\Balinese\35436967.jpg
35436940,Baby,Male,Medium,Balinese,data\images\Balinese\35436940.jpg
35420880,Adult,Female,Medium,Balinese,data\images\Balinese\35420880.jpg
46735652,Adult,Male,Large,Bengal,data\images\Bengal\46735652.jpg
46732963,Adult,Female,Medium,Bengal,data\images\Bengal\46732963.jpg
46732832,Adult,Female,Medium,Bengal,data\images\Bengal\46732832.jpg
46732786,Adult,Female,Medium,Bengal,data\images\Bengal\46732786.jpg
46720113,Adult,Female,Medium,Bengal,data\images\Bengal\46720113.jpg
46693302,Senior,Female,Small,Bengal,data\images\Bengal\46693302.jpg
46678869,Young,Female,Medium,Bengal,data\images\Bengal\46678869.jpg
46672109,Adult,Female,Medium,Bengal,data\images\Bengal\46672109.jpg
46647400,Baby,Female,Medium,Bengal,data\images\Bengal\46647400.jpg
46647126,Baby,Male,Medium,Bengal,data\images\Bengal\46647126.jpg
46647059,Baby,Male,Medium,Bengal,data\images\Bengal\46647059.jpg
46647021,Baby,Female,Medium,Bengal,data\images\Bengal\46647021.jpg
46646793,Baby,Male,Medium,Bengal,data\images\Bengal\46646793.jpg
46646404,Baby,Male,Medium,Bengal,data\images\Bengal\46646404.jpg
46646395,Young,Female,Medium,Bengal,data\images\Bengal\46646395.jpg
46646255,Baby,Female,Medium,Bengal,data\images\Bengal\46646255.jpg
46645463,Baby,Female,Medium,Bengal,data\images\Bengal\46645463.jpg
46644564,Young,Male,Small,Bengal,data\images\Bengal\46644564.jpg
46626748,Baby,Male,Small,Bengal,data\images\Bengal\46626748.jpg
46626709,Baby,Female,Medium,Bengal,data\images\Bengal\46626709.jpg
46618136,Adult,Female,Small,Bengal,data\images\Bengal\46618136.jpg
46614548,Baby,Female,Medium,Bengal,data\images\Bengal\46614548.jpg
46586006,Baby,Male,Medium,Bengal,data\images\Bengal\46586006.jpg
46584180,Young,Male,Large,Bengal,data\images\Bengal\46584180.jpg
46579527,Senior,Female,Large,Bengal,data\images\Bengal\46579527.jpg
46564749,Young,Male,Medium,Bengal,data\images\Bengal\46564749.jpg
46519559,Adult,Male,Small,Bengal,data\images\Bengal\46519559.jpg
46507106,Baby,Female,Medium,Bengal,data\images\Bengal\46507106.jpg
46494370,Young,Female,Small,Bengal,data\images\Bengal\46494370.jpg
46494194,Senior,Female,Small,Bengal,data\images\Bengal\46494194.jpg
46431920,Young,Female,Medium,Bengal,data\images\Bengal\46431920.jpg
46414974,Adult,Male,Large,Bengal,data\images\Bengal\46414974.jpg
46406031,Adult,Male,Medium,Bengal,data\images\Bengal\46406031.jpg
46405362,Adult,Female,Medium,Bengal,data\images\Bengal\46405362.jpg
46399959,Young,Female,Small,Bengal,data\images\Bengal\46399959.jpg
46391455,Adult,Female,Small,Bengal,data\images\Bengal\46391455.jpg
46365970,Young,Male,Medium,Bengal,data\images\Bengal\46365970.jpg
46356755,Baby,Male,Small,Bengal,data\images\Bengal\46356755.jpg
46356757,Baby,Male,Small,Bengal,data\images\Bengal\46356757.jpg
46356756,Baby,Male,Small,Bengal,data\images\Bengal\46356756.jpg
46333202,Adult,Male,Medium,Bengal,data\images\Bengal\46333202.jpg
46324378,Adult,Male,Medium,Bengal,data\images\Bengal\46324378.jpg
46323689,Adult,Female,Medium,Bengal,data\images\Bengal\46323689.jpg
46305810,Adult,Female,Medium,Bengal,data\images\Bengal\46305810.jpg
46302517,Senior,Female,Medium,Bengal,data\images\Bengal\46302517.jpg
46297443,Baby,Male,Medium,Bengal,data\images\Bengal\46297443.jpg
46297439,Baby,Female,Medium,Bengal,data\images\Bengal\46297439.jpg
46297399,Baby,Male,Medium,Bengal,data\images\Bengal\46297399.jpg
46283512,Adult,Male,Large,Bengal,data\images\Bengal\46283512.jpg
46254130,Young,Male,Medium,Bengal,data\images\Bengal\46254130.jpg
46241860,Young,Female,Large,Bengal,data\images\Bengal\46241860.jpg
46234093,Young,Female,Medium,Bengal,data\images\Bengal\46234093.jpg
46213603,Young,Female,Medium,Bengal,data\images\Bengal\46213603.jpg
46211629,Baby,Male,Medium,Bengal,data\images\Bengal\46211629.jpg
46202055,Young,Female,Medium,Bengal,data\images\Bengal\46202055.jpg
46100775,Baby,Male,Medium,Bengal,data\images\Bengal\46100775.jpg
46093843,Adult,Female,Medium,Bengal,data\images\Bengal\46093843.jpg
46073619,Baby,Male,Medium,Bengal,data\images\Bengal\46073619.jpg
46067756,Adult,Male,Medium,Bengal,data\images\Bengal\46067756.jpg
46066674,Adult,Female,Medium,Bengal,data\images\Bengal\46066674.jpg
46064632,Senior,Male,Medium,Bengal,data\images\Bengal\46064632.jpg
46055597,Adult,Female,Medium,Bengal,data\images\Bengal\46055597.jpg
46040492,Senior,Male,Small,Bengal,data\images\Bengal\46040492.jpg
46031664,Senior,Male,Medium,Bengal,data\images\Bengal\46031664.jpg
46025848,Adult,Female,Large,Bengal,data\images\Bengal\46025848.jpg
46022076,Young,Male,Medium,Bengal,data\images\Bengal\46022076.jpg
46004922,Adult,Male,Medium,Bengal,data\images\Bengal\46004922.jpg
46003646,Young,Female,Medium,Bengal,data\images\Bengal\46003646.jpg
46002054,Young,Female,Medium,Bengal,data\images\Bengal\46002054.jpg
46001751,Baby,Male,Medium,Bengal,data\images\Bengal\46001751.jpg
46001536,Baby,Male,Medium,Bengal,data\images\Bengal\46001536.jpg
45997632,Baby,Male,Medium,Bengal,data\images\Bengal\45997632.jpg
45996855,Young,Female,Medium,Bengal,data\images\Bengal\45996855.jpg
45995014,Adult,Female,Medium,Bengal,data\images\Bengal\45995014.jpg
45996112,Baby,Male,Medium,Bengal,data\images\Bengal\45996112.jpg
45994466,Young,Female,Medium,Bengal,data\images\Bengal\45994466.jpg
45993286,Baby,Female,Medium,Bengal,data\images\Bengal\45993286.jpg
45993063,Baby,Male,Medium,Bengal,data\images\Bengal\45993063.jpg
45991719,Baby,Female,Medium,Bengal,data\images\Bengal\45991719.jpg
46667673,Baby,Male,Medium,Birman,data\images\Birman\46667673.jpg
46275766,Adult,Male,Medium,Birman,data\images\Birman\46275766.jpg
46130672,Baby,Male,Medium,Birman,data\images\Birman\46130672.jpg
46069993,Senior,Female,Medium,Birman,data\images\Birman\46069993.jpg
44869175,Adult,Male,Medium,Birman,data\images\Birman\44869175.jpg
44607071,Adult,Male,Small,Birman,data\images\Birman\44607071.jpg
44387149,Adult,Female,Small,Birman,data\images\Birman\44387149.jpg
44318503,Senior,Female,Large,Birman,data\images\Birman\44318503.jpg
